Elu_330;1.0902365;0.958609;0.9622285;0.9898525;1.0418215;1.0180312;0.9332185;1.0633327;0.95671034;0.8985908;0.96023935;0.955036;0.98212034;0.9899514;0.9297322;0.9017433;0.98644936;0.9771333;0.93746865;0.7426225;0.8884555;0.9907819;1.1695877;1.0281314;0.84891665;0.4820341;0.32389408;0.40359843;0.6421968;0.0;0.23822254;0.32534343;1.1502485;1.2629975;1.2000166;0.9433605;0.87748826;0.9031541;0.89357954;0.96118253;0.8861463;0.8424505;0.81896704;0.90076125;0.82037437;0.7959864;0.8039044;0.7755021;1.0042287;1.1319675;1.1204846;1.1733401;1.1398934;0.71479344;0.97795075;0.9909568;1.032849;1.1396989;0.8866989;0.6653887;0.85774636;0.9003766;0.78933465;1.0638871;0.77511334;1.0219983;0.577538;0.7270952;0.89317805;1.1780303;1.0496897;1.111492;0.8151761;0.83764714;0.8583905;0.6748301;0.6836848;0.8217048;0.8465071
Elu_360;1.0444471;0.90500116;0.92436206;0.970394;1.0567199;0.98654944;0.98351216;1.0574442;0.93941474;0.91363907;0.9446087;0.9902998;1.0284523;1.0432951;0.9830712;0.92741144;0.993663;0.99533653;0.80992067;0.6456967;0.8233213;0.9328893;1.1681447;1.0747526;0.9734752;0.57493603;0.43305093;0.5435442;0.7390311;0.23822254;0.0;0.3142907;1.0718424;1.2138579;1.197864;1.0041437;0.9294263;0.9203702;0.89510757;1.0077645;0.9489352;0.84675735;0.80959255;0.87040734;0.7802115;0.76375353;0.7506784;0.7499236;1.0105394;1.1226168;1.1236817;1.1561806;1.1227292;0.7510115;0.9901878;0.9745628;1.0547922;1.1341648;0.91454345;0.61985594;0.76638556;0.87320197;0.7641058;1.0481546;0.7519952;0.9675812;0.5554094;0.6745423;0.9691407;1.1329306;1.061203;1.0725647;0.8501529;0.86760056;0.8732001;0.70604575;0.69420135;0.7478479;0.7745762
Elu_390;1.046548;0.8382994;0.9328225;0.9305887;1.1542337;1.0256625;1.0983362;1.0902411;0.9589968;0.79237056;0.9301374;0.83142155;0.97365886;0.9900028;1.0950879;0.90662193;1.0890898;0.95960724;0.8778338;0.5971345;0.6730176;0.75503105;0.96311474;0.8805035;0.8092544;0.4925683;0.4914447;0.43222386;0.5904609;0.32534343;0.3142907;0.0;1.1099802;1.1658657;1.2197247;1.0261561;0.9851867;0.95352393;0.92887855;0.9865136;0.91997015;0.90605676;0.88591254;0.8888509;0.8517517;0.83757806;0.85569525;0.70691085;1.0028455;1.1221125;1.124235;1.1385692;1.09741;0.7490027;1.006846;0.97579336;1.0340728;1.105056;0.81999195;0.6981058;0.7910476;0.8119851;0.77175033;0.9451897;0.81162095;1.076868;0.6303832;0.71340835;0.95499474;1.0617626;1.0241302;0.9547189;0.93123007;0.91842794;0.9071411;0.79402274;0.8839039;0.8451411;0.90483224
cdc15_10;0.87480235;1.0351743;1.1022102;1.0808222;1.0800633;1.0699159;1.0289452;1.015725;0.9629813;0.95665455;0.9567312;1.0383165;1.0306375;1.0800543;1.1141642;1.0929692;1.0029233;0.96436715;1.0107127;1.0431998;1.0401689;0.96003246;0.8813395;0.9623564;1.0368967;1.1159006;1.1629796;1.1026952;1.0498123;1.1502485;1.0718424;1.1099802;0.0;0.35330403;0.55219173;0.813308;0.7743417;0.6822243;0.6591663;0.91024375;0.951935;0.7902724;0.78397244;0.88702863;0.7791439;0.8673081;0.8478379;1.0707242;1.114513;1.0220668;1.0318953;1.0020529;1.0190612;1.1422205;1.0036417;1.002823;1.147748;1.0551908;1.1073545;1.2059321;1.0963598;1.0728021;1.0934587;1.0193468;1.0118749;0.9908568;1.1140052;1.0437587;1.1059936;0.97784144;0.99204636;0.9185709;1.0233215;1.0162475;0.99158007;1.0784457;1.0375199;1.0106831;1.0422817
cdc15_30;0.9574216;1.0610304;1.055938;1.0007541;1.091185;1.1260244;1.2317114;1.1740868;1.2248042;1.0766484;0.93775564;0.86053354;0.8657019;0.99695903;1.1416144;1.1450016;1.161062;1.0966189;1.0736719;1.1125959;1.052842;0.9865741;0.8659395;0.91649306;1.0194552;1.1510543;1.2622645;1.1456199;1.0536351;1.2629975;1.2138579;1.1658657;0.35330403;0.0;0.31016487;0.84765726;0.96934694;0.9002918;0.67054796;0.67721224;0.8020783;0.984272;1.0348934;0.87903094;0.89675003;0.91445476;0.9655969;1.0475417;1.0370271;0.97058976;0.971122;0.9143378;0.923637;1.1267426;0.9662863;0.9418839;1.075435;1.0067252;1.1319985;1.3075988;1.2153857;1.151424;1.2580012;1.0745869;1.0845649;0.96860284;1.2490586;1.1597463;1.1381779;0.93567145;0.99076015;0.96800566;1.0716201;1.0690441;1.0341058;1.1611166;1.1462287;1.0716989;1.083069
cdc15_50;1.0314277;1.0898986;1.0217782;0.88035375;0.83772117;0.88666177;0.98624814;1.072248;1.2084725;1.1898793;1.0995814;0.96886843;0.7513078;0.8641858;0.9141179;1.0439496;1.0465221;1.1727561;1.0895454;1.1383584;1.0888062;1.0272597;0.83939046;0.8307532;0.8723013;0.96298903;1.0921135;1.0838599;1.006583;1.2000166;1.197864;1.2197247;0.55219173;0.31016487;0.0;0.5571924;0.7678349;0.9359194;0.7402084;0.6442627;0.6131451;0.76532346;0.92684495;1.0332031;0.8599259;0.86841893;0.8177857;1.0504501;0.9915643;0.9623229;0.94289225;0.91784304;0.9300318;1.0666167;0.9186276;0.9599909;1.0361527;1.0095499;1.1380272;1.282161;1.2591798;1.2181746;1.2504946;1.1304051;0.97256464;0.91280013;1.1222069;1.0674663;1.1343045;0.9741566;1.061929;1.105943;1.048398;1.0278322;0.9492967;1.022323;0.98918134;1.0319221;1.0740142
cdc15_70;1.0533483;1.0222067;1.0644203;0.97851264;0.8929652;0.8293167;0.79238504;0.9532429;0.9551746;1.0247313;1.119027;1.1008686;0.92522454;0.9240402;0.8437172;0.95761377;0.8963469;1.0330379;1.071468;1.030513;1.012137;0.9832966;0.89285886;0.85131526;0.8362831;0.80477166;0.8557747;0.86549467;0.88858056;0.9433605;1.0041437;1.0261561;0.813308;0.84765726;0.5571924;0.0;0.3768614;0.6068826;0.7044476;0.7931245;0.54822224;0.47807795;0.559574;1.0331962;0.8397613;0.8439095;0.79529774;0.9924754;1.0317601;1.039934;1.0189835;1.0206828;1.0046048;0.98258317;0.9686362;0.9897022;1.1116415;1.1367252;1.0210091;1.0540901;1.133771;1.1423908;1.0538659;1.0726192;0.9844292;1.079;0.9871205;0.9687662;1.0230752;1.0242168;1.0248017;1.0402457;0.93960524;0.96543366;0.91447085;0.91827786;0.8948006;1.019275;1.0518515
cdc15_90;0.94398654;1.0066149;1.0562708;1.0519608;0.9478303;0.91987103;0.75356436;0.90480214;0.7823789;0.9189204;1.0284352;1.1683879;0.9945252;1.0178277;0.86016595;1.0083098;0.76519763;0.9445377;1.017549;0.97600853;0.9902156;0.9396265;0.85550976;0.8741401;0.8734784;0.81655097;0.8290058;0.8605487;0.86726743;0.87748826;0.9294263;0.9851867;0.7743417;0.96934694;0.7678349;0.3768614;0.0;0.2818802;0.5431322;0.9579726;0.77451164;0.32052124;0.34295046;1.0201068;0.6499258;0.8052794;0.6544868;1.0626581;1.1035922;1.1213347;1.090978;1.0827006;1.0652964;0.95145416;0.991268;0.9544435;1.223108;1.2336364;1.0445839;1.0601671;1.1369171;1.1564935;1.0741419;1.0896015;0.9376186;1.0842559;1.0011541;1.0220472;1.0065296;1.0609981;1.0336945;1.0771143;0.90636903;0.9418938;0.8897601;0.8971792;0.84559625;1.0389726;1.0665712
cdc15_110;0.87478495;0.9295714;1.0234468;1.0902535;1.0874512;1.037572;0.9216504;0.92217946;0.7198021;0.80420053;0.89408886;1.1041056;1.0615451;1.0752063;0.98768544;1.0270176;0.8115027;0.87101066;0.96987545;0.9130844;0.89869875;0.87003;0.88109684;0.94431573;0.9395433;0.90609676;0.940871;0.9183994;0.9032601;0.9031541;0.9203702;0.95352393;0.6822243;0.9002918;0.9359194;0.6068826;0.2818802;0.0;0.445625;0.913483;0.84961677;0.48153275;0.3410331;0.78583896;0.6471785;0.74388134;0.68006194;1.0333202;1.1379802;1.1459793;1.1252573;1.0922167;1.0667897;0.96477914;1.0044967;0.907978;1.2652946;1.2454662;1.0241125;1.045345;1.105028;1.1239711;1.1101011;1.0669827;0.985334;1.0626268;1.0807834;1.0932659;1.0249072;1.0017893;1.002943;1.0424331;0.92800695;0.97885275;0.9254616;0.90570647;0.8824915;0.9836997;0.99268997
cdc15_130;0.9080026;0.96308815;0.8926844;0.948784;1.0129483;1.0678344;1.0749744;1.1516807;1.0483466;1.0034899;0.8450896;0.93010664;0.8595424;1.0566047;0.9915759;1.1756974;0.98910666;1.0999326;0.95893735;0.9518204;0.93596804;0.9593714;0.9118993;0.9515537;0.96197677;0.93123;0.9736014;0.96427673;0.92903894;0.89357954;0.89510757;0.92887855;0.6591663;0.67054796;0.7402084;0.7044476;0.5431322;0.445625;0.0;0.6414499;0.7453602;0.58899474;0.48708296;0.8351748;0.48898494;0.5057145;0.5356702;1.0606263;1.1082987;1.137088;1.1145732;1.0990969;1.0836537;0.9194662;0.99548864;0.92818284;1.2232122;1.232465;1.0301249;1.0371335;1.0881182;1.1265246;1.1546305;1.1224307;0.9131335;0.9815399;1.0203543;1.0344518;1.015388;1.0176936;1.009427;1.0776978;0.9392032;0.94998956;0.9180328;0.8976171;0.8291671;0.94941336;0.9767287
cdc15_150;1.024472;0.97895885;0.8708841;0.8373389;0.87206256;0.92340153;1.0168741;1.1148274;1.1840982;1.1317656;0.97639483;0.90601873;0.74534273;0.918695;0.9285318;1.082291;1.0773456;1.2097491;1.0299832;1.0440478;0.9887472;1.0377356;0.9573017;0.9163117;0.91542894;0.90205896;1.0020567;0.9940538;0.9386498;0.96118253;1.0077645;0.9865136;0.91024375;0.67721224;0.6442627;0.7931245;0.9579726;0.913483;0.6414499;0.0;0.4952699;1.0225973;0.9018468;0.8508668;0.95847803;0.6429108;0.83351827;0.98393214;1.0059104;1.058648;1.0343918;1.0377147;1.0326957;0.90016574;0.998845;0.9731275;1.0771545;1.1308678;0.9955412;1.0320659;1.0695422;1.0989726;1.1263015;1.0932251;0.92772484;0.9695424;0.972501;0.98126173;1.0381267;0.96610796;1.0168087;1.1028873;0.98705465;0.96924543;0.91023415;0.8954373;0.8708103;0.9388591;0.96152854
cdc15_170;1.1036141;0.9783682;0.94360507;0.83804184;0.8979331;0.8434707;0.9660601;1.044621;1.1343962;1.0867816;1.0723952;0.9602772;0.794729;0.8713774;0.92997134;0.992427;1.056194;1.1469152;0.9894356;1.0000241;0.94814146;0.9873682;0.9493952;0.87161636;0.85641176;0.79202455;0.90184957;0.90302515;0.84188634;0.8861463;0.9489352;0.91997015;0.951935;0.8020783;0.6131451;0.54822224;0.77451164;0.84961677;0.7453602;0.4952699;0.0;0.6888176;0.7376635;0.83282745;0.7869482;0.6489641;0.6867189;0.91144735;0.98624283;1.0421538;1.0219516;1.029464;1.0130376;0.8937966;0.9639308;0.9876751;1.046925;1.0942928;1.0136219;0.99642766;1.0514665;1.099434;1.1137357;1.0753024;0.88098854;0.8986861;0.9007473;0.9066364;1.112501;0.98730356;1.0631042;1.1115625;0.9578153;0.9806017;0.9373626;0.8327479;0.831271;0.8981616;0.9609815
cdc15_190;1.016564;1.0034564;1.038296;0.98219746;0.93963856;0.8679828;0.8341522;0.9142471;0.89711094;0.9831774;1.0939935;1.1166531;0.96339643;0.9561013;0.92559975;0.9975327;0.8974262;1.0316867;0.9025429;0.9104744;0.94387406;0.9651712;0.94365263;0.94634974;0.90348125;0.81494856;0.8346952;0.875082;0.84188515;0.8424505;0.84675735;0.90605676;0.7902724;0.984272;0.76532346;0.47807795;0.32052124;0.48153275;0.58899474;1.0225973;0.6888176;0.0;0.31042385;0.9271075;0.41558957;0.64134824;0.44413674;0.963779;1.0654898;1.0662203;1.0409439;1.0440943;1.0584589;0.9726074;0.9423221;0.9934787;1.1196947;1.11941;0.9929829;0.9582552;1.0044136;1.0895487;1.045315;1.0721321;0.86849034;0.95513433;0.8571401;0.8971326;1.0311431;1.0052108;1.007354;0.9983335;0.93584543;0.9436812;0.8829355;0.840533;0.81851655;0.87442076;0.9524173
cdc15_210;0.91860676;0.94119555;1.0130093;1.0410639;1.010441;0.94718564;0.8531064;0.9140312;0.78964204;0.9063312;0.9911295;1.159331;0.99935;1.062545;0.9455842;1.0356195;0.83582693;0.98246217;0.8644854;0.8740626;0.90192616;0.9219949;0.9353926;0.97033906;0.9430575;0.82602227;0.85735494;0.89773965;0.85005546;0.81896704;0.80959255;0.88591254;0.78397244;1.0348934;0.92684495;0.559574;0.34295046;0.3410331;0.48708296;0.9018468;0.7376635;0.31042385;0.0;0.7842271;0.484069;0.5329789;0.45129502;0.9588039;1.1342542;1.1483082;1.1166459;1.1143378;1.1041398;0.9240489;0.9720794;0.9565565;1.2361417;1.2176124;0.983163;0.9487461;1.0346171;1.1522026;1.0904343;1.1440234;0.8110385;0.93257093;0.88902587;0.95281523;1.0565566;1.0167947;1.0682335;1.1078572;0.92169863;0.9398941;0.8601827;0.8001257;0.761641;0.8730793;0.9496943
cdc15_230;0.9747893;0.8575347;1.0068554;1.0078968;1.2196317;1.0132195;1.2042768;0.8934429;0.8765732;0.789606;0.8593992;0.92894596;1.0891584;1.0081663;1.1475735;0.85633373;1.0808752;0.8760405;0.83596575;0.7896465;0.7902271;0.8484261;1.0489146;1.0803512;0.9728933;0.976598;1.0154153;1.0092363;0.89309174;0.90076125;0.87040734;0.8888509;0.88702863;0.87903094;1.0332031;1.0331962;1.0201068;0.78583896;0.8351748;0.8508668;0.83282745;0.9271075;0.7842271;0.0;0.7566968;0.6686754;0.746963;0.7119757;1.0601009;1.0437073;1.047782;1.0027406;0.9805297;0.9787663;0.90345275;0.87612444;1.0881838;1.040707;0.91207343;0.9281777;0.9325353;1.0162702;1.1112547;1.0618724;0.9644813;0.82266563;0.9499734;0.97970927;1.0413733;0.86878747;1.0204045;1.0112659;0.9719473;0.9757782;0.953621;0.82131404;0.8987546;0.7828124;0.8108092
cdc15_250;0.8993938;0.89810765;0.87069476;0.923954;1.0190558;1.007459;1.0548947;1.066774;1.0250219;0.9998308;0.94390595;0.97920936;0.9425324;1.0820246;1.0553923;1.1210454;1.007261;1.0780891;0.7472906;0.8510248;0.8962503;0.95667166;1.0200114;1.0543796;1.0491484;0.9382683;0.9508848;0.99811155;0.8961211;0.82037437;0.7802115;0.8517517;0.7791439;0.89675003;0.8599259;0.8397613;0.6499258;0.6471785;0.48898494;0.95847803;0.7869482;0.41558957;0.484069;0.7566968;0.0;0.30268174;0.18545622;0.95355797;1.0308312;1.0538532;1.0368179;1.0594949;1.0721903;0.91742593;0.9508535;1.0243995;1.0753624;1.0519892;1.0332967;0.8788079;0.88974804;1.0131066;1.0787365;1.0755845;0.79625803;0.7484628;0.7877513;0.8137712;1.0750455;0.9610889;0.9856568;1.0389684;0.96831733;0.97015965;0.9178264;0.77502084;0.72268367;0.72510576;0.8245486
cdc15_270;0.850899;0.8114431;0.77418613;0.8659387;0.96289;0.98659104;1.0268782;1.0836008;1.0956957;1.0315204;0.9857793;0.98652124;0.9286912;1.0834185;1.0336671;1.1435131;1.0239528;1.1098113;0.6834536;0.8421227;0.92385894;1.0168371;1.1212037;1.1442784;1.1279458;0.9675648;0.9635556;1.0678918;0.9520057;0.7959864;0.76375353;0.83757806;0.8673081;0.91445476;0.86841893;0.8439095;0.8052794;0.74388134;0.5057145;0.6429108;0.6489641;0.64134824;0.5329789;0.6686754;0.30268174;0.0;0.19464731;0.9602784;1.0217962;1.0711873;1.0431285;1.0746486;1.089817;0.85946107;0.9492844;1.0260085;1.0553601;1.0577046;0.9921886;0.76824284;0.81179225;0.9646637;1.0374415;1.0531973;0.7950846;0.68919975;0.74277985;0.7657772;1.0723146;0.9046593;0.9480889;1.0722514;1.0010809;0.987601;0.91329867;0.6984226;0.6401237;0.6334857;0.72889465
cdc15_290;0.8849862;0.8407618;0.839478;0.8822749;0.9625436;0.9309058;0.985558;1.0562346;1.034345;1.0515168;1.0314715;1.0763677;0.91706014;1.0910783;1.0175537;1.1402309;0.9905546;1.138757;0.71193135;0.8379534;0.9021071;0.9952261;1.0503887;1.0733447;1.0528649;0.9096488;0.93052936;1.043273;0.87706375;0.8039044;0.7506784;0.85569525;0.8478379;0.9655969;0.8177857;0.79529774;0.6544868;0.68006194;0.5356702;0.83351827;0.6867189;0.44413674;0.45129502;0.746963;0.18545622;0.19464731;0.0;0.9605353;1.0231918;1.0800397;1.0480369;1.074034;1.0970066;0.8598211;0.93287146;1.021541;1.0750164;1.0613587;1.0349406;0.8386216;0.8756897;1.0475657;1.0918397;1.0832946;0.72215784;0.6440295;0.73080635;0.76860553;1.1221119;0.92784005;1.020737;1.1347945;0.9813265;0.989765;0.88022745;0.68788815;0.62778413;0.63662577;0.7746979
spo_0;1.0176195;0.9014061;0.9951153;0.8629702;1.0925511;0.84128106;1.1432356;0.7850949;0.8352124;0.7685541;0.79360294;0.78273684;0.89976645;0.78856665;0.9463797;0.6143336;1.0605425;0.8516197;0.8916197;0.7373716;0.6893072;0.71124667;0.85501236;0.808054;0.74968183;0.71873796;0.81596667;0.7500347;0.75494015;0.7755021;0.7499236;0.70691085;1.0707242;1.0475417;1.0504501;0.9924754;1.0626581;1.0333202;1.0606263;0.98393214;0.91144735;0.963779;0.9588039;0.7119757;0.95355797;0.9602784;0.9605353;0.0;1.0279461;1.0843499;1.1102227;1.0663513;1.0170951;0.8247449;0.9382796;0.8434706;1.0760634;1.1066686;0.8446537;0.94300205;1.0241289;1.0869343;1.0612375;1.0769908;0.8339274;0.9553913;0.8252498;0.9089552;1.0014474;1.0480429;1.089301;1.0399352;0.7539425;0.7657442;0.7899736;0.8603463;0.99125475;0.92495537;0.9576341
spo_2;1.2031367;1.0110552;0.90238047;0.8885298;0.93772453;0.9167283;1.0348465;1.0080156;1.118331;1.0941949;1.0573695;0.9138207;0.9729636;1.0311899;1.1050713;1.0343301;1.1533535;1.092421;1.0523231;1.0527335;1.1146449;1.2350087;1.2339282;1.1580812;1.082432;1.0448897;1.0338055;1.0821912;1.0110325;1.0042287;1.0105394;1.0028455;1.114513;1.0370271;0.9915643;1.0317601;1.1035922;1.1379802;1.1082987;1.0059104;0.98624283;1.0654898;1.1342542;1.0601009;1.0308312;1.0217962;1.0231918;1.0279461;0.0;0.20663118;0.32746458;0.45304424;0.5202247;0.88241637;0.9234646;1.3327342;0.17223215;0.36539584;0.98481524;0.8751434;0.75710666;0.78806424;0.83906865;0.822844;1.099266;0.9865795;0.93930054;0.86823434;1.0463957;0.85287744;0.93718004;0.8776506;1.090349;1.0061293;0.99227387;0.9723226;0.99175805;0.80173206;0.73264253
spo_5;1.1615698;1.0401344;0.9946002;0.95521283;0.9814223;0.9646534;1.0406493;1.0043011;1.1002254;1.0930696;1.0924726;0.9771671;1.0531167;1.0582339;1.1434561;1.0520593;1.1596138;1.0682995;1.0575271;1.1276629;1.1772997;1.2272835;1.1806661;1.1245892;1.0805776;1.1065747;1.1089444;1.1229075;1.0481007;1.1319675;1.1226168;1.1221125;1.0220668;0.97058976;0.9623229;1.039934;1.1213347;1.1459793;1.137088;1.058648;1.0421538;1.0662203;1.1483082;1.0437073;1.0538532;1.0711873;1.0800397;1.0843499;0.20663118;0.0;0.1013695;0.20370203;0.287175;1.4503342;0.71369207;1.2601256;0.23604214;0.21453786;1.0299629;0.9434043;0.79111964;0.8137945;0.8864596;0.85111576;1.1462638;0.98747677;1.0133579;0.94679475;1.0649669;0.85353637;0.92936707;0.8208608;1.1095687;1.0508446;1.0602726;1.0407699;1.0574917;0.8549926;0.8003684
spo_7;1.1480343;1.0112027;0.99669147;0.9805671;1.0043602;0.9761253;1.0354788;1.0176905;1.1218134;1.0903863;1.1362228;1.0195141;1.0753838;1.0739919;1.1393574;1.084458;1.1137062;1.0485317;1.0228832;1.1382992;1.1632535;1.2450484;1.1876354;1.1349754;1.0774089;1.0963107;1.0916276;1.1374915;1.0264403;1.1204846;1.1236817;1.124235;1.0318953;0.971122;0.94289225;1.0189835;1.090978;1.1252573;1.1145732;1.0343918;1.0219516;1.0409439;1.1166459;1.047782;1.0368179;1.0431285;1.0480369;1.1102227;0.32746458;0.1013695;0.0;0.07435846;0.15201384;1.496962;0.39377606;0.9900984;0.3237856;0.28840458;1.0227032;0.9381748;0.805394;0.83757806;0.9079792;0.85942554;1.1134887;0.93485975;1.0102093;0.9375081;1.0840138;0.84497565;0.9415174;0.8664788;1.1758977;1.098435;1.049042;1.0199512;1.034157;0.8468055;0.8112378
spo_9;1.134895;1.0306304;1.0618567;1.04573;1.0763958;1.018108;1.0822132;1.007465;1.1065404;1.0646747;1.1166826;1.0283394;1.0821755;1.0532079;1.1311451;1.0530564;1.0955815;1.0088658;1.0559614;1.1261461;1.1155939;1.1766815;1.1190513;1.0940496;1.0528669;1.1188189;1.1300743;1.1391772;1.0330585;1.1733401;1.1561806;1.1385692;1.0020529;0.9143378;0.91784304;1.0206828;1.0827006;1.0922167;1.0990969;1.0377147;1.029464;1.0440943;1.1143378;1.0027406;1.0594949;1.0746486;1.074034;1.0663513;0.45304424;0.20370203;0.07435846;0.0;0.08142793;1.5178554;0.3294726;0.76278937;0.474914;0.42294884;1.0282586;1.0290718;0.91163343;0.9182762;0.98700744;0.90034413;1.1226734;0.9586877;1.0978633;1.0360651;1.0791774;0.861861;0.96610415;0.89545846;1.1566749;1.0953887;1.0436646;1.0637774;1.1010393;0.93830156;0.89553744
spo_11;1.1256506;1.0174725;1.0575587;1.0346646;1.0886115;1.0195581;1.0965977;0.99295396;1.0630711;1.0438164;1.0709475;1.0147969;1.0658493;1.0323716;1.0928301;0.9985681;1.0820426;0.98132956;1.0592463;1.0673732;1.0386841;1.0778507;1.0610037;1.0344623;0.99352735;1.0506778;1.071487;1.0859312;1.0116881;1.1398934;1.1227292;1.09741;1.0190612;0.923637;0.9300318;1.0046048;1.0652964;1.0667897;1.0836537;1.0326957;1.0130376;1.0584589;1.1041398;0.9805297;1.0721903;1.089817;1.0970066;1.0170951;0.5202247;0.287175;0.15201384;0.08142793;0.0;1.4759023;0.34717906;0.6068543;0.5744735;0.53956294;1.0223044;1.0448852;0.9743887;0.9563962;1.0098286;0.9369693;1.1061304;0.9767861;1.1232512;1.0887576;1.0682259;0.89816684;0.98408765;0.9386465;1.0999665;1.0680842;1.0359179;1.0563534;1.1031809;0.9846636;0.93642575
spo5_2;1.0160986;0.9369409;0.8444221;0.89162725;0.926526;0.9474082;0.9774823;1.0068644;0.9939399;0.9355894;0.90432703;0.8803384;0.8494891;0.9524685;0.8979697;0.959343;0.94924676;1.0147448;0.94496465;0.8431337;0.868062;0.9492888;1.0406829;1.0180986;0.98628336;0.8473014;0.81025136;0.8762913;0.92068076;0.71479344;0.7510115;0.7490027;1.1422205;1.1267426;1.0666167;0.98258317;0.95145416;0.96477914;0.9194662;0.90016574;0.8937966;0.9726074;0.9240489;0.9787663;0.91742593;0.85946107;0.8598211;0.8247449;0.88241637;1.4503342;1.496962;1.5178554;1.4759023;0.0;1.3445168;1.0619009;1.0567305;1.3622872;0.9343429;0.8856606;0.9933144;1.0288398;0.97715265;1.0341129;0.84008014;0.9539423;0.83400846;0.869427;0.9779942;1.0517145;1.0445005;1.1572576;0.902412;0.9202502;0.9085845;0.86618805;0.85892737;0.93608546;0.9459418
spo5_7;1.0649924;0.955266;1.0284534;1.0151165;1.0756745;0.9770801;1.0554911;0.9694138;1.038439;0.99615717;1.0669328;1.0406704;1.048442;1.010735;1.0258882;0.9834445;0.99599284;0.95358413;0.90660787;1.0138049;0.9946372;1.0506433;1.0643408;1.0455554;0.96768534;0.97283554;0.96489596;1.0412894;0.93402785;0.97795075;0.9901878;1.006846;1.0036417;0.9662863;0.9186276;0.9686362;0.991268;1.0044967;0.99548864;0.998845;0.9639308;0.9423221;0.9720794;0.90345275;0.9508535;0.9492844;0.93287146;0.9382796;0.9234646;0.71369207;0.39377606;0.3294726;0.34717906;1.3445168;0.0;0.4364953;0.8708171;0.804447;0.9733523;0.968517;0.9575664;0.97723085;1.031105;0.9745835;0.9526529;0.84729016;0.9559874;0.9366669;1.0498888;0.91459775;1.0034872;1.0119641;1.0869036;1.078604;1.0038002;0.9483956;0.9660229;0.90456265;0.9174083
spo5_11;0.9773042;0.9740048;1.0776892;1.0855098;1.1270379;1.0529119;1.0840912;0.94890165;0.9468405;0.9274806;0.9424266;1.026772;1.0088747;0.9420858;0.9127078;0.8772082;0.90783906;0.9042449;0.99512106;0.91502285;0.8327858;0.7881519;0.84066933;0.89381576;0.85958743;0.9268679;0.94951606;0.9568468;0.95479155;0.9909568;0.9745628;0.97579336;1.002823;0.9418839;0.9599909;0.9897022;0.9544435;0.907978;0.92818284;0.9731275;0.9876751;0.9934787;0.9565565;0.87612444;1.0243995;1.0260085;1.021541;0.8434706;1.3327342;1.2601256;0.9900984;0.76278937;0.6068543;1.0619009;0.4364953;0.0;1.3622499;1.3531345;0.9677425;1.1295965;1.2249504;1.159117;1.1566998;1.1016419;0.9439814;0.9653224;1.1254466;1.182291;0.973242;1.0362582;1.0553526;1.1418124;0.96238405;0.99369013;0.96257055;1.0173632;1.0516884;1.1446238;1.1475114
spo-_early;1.2271194;0.9993802;0.8946396;0.8727527;0.93464935;0.91496533;1.0700196;1.0215133;1.1755699;1.0900474;1.1094064;0.8867967;1.0409758;1.0314347;1.1734403;1.0374569;1.1895634;1.0792359;0.9229576;1.0613427;1.1688309;1.3136616;1.3531215;1.2640547;1.1630988;1.123858;1.0834405;1.1656384;1.0803818;1.032849;1.0547922;1.0340728;1.147748;1.075435;1.0361527;1.1116415;1.223108;1.2652946;1.2232122;1.0771545;1.046925;1.1196947;1.2361417;1.0881838;1.0753624;1.0553601;1.0750164;1.0760634;0.17223215;0.23604214;0.3237856;0.474914;0.5744735;1.0567305;0.8708171;1.3622499;0.0;0.15173995;0.9285822;0.7473518;0.61146486;0.65981686;0.7391473;0.73126554;1.1313821;0.9239536;0.8587745;0.77008796;1.0236548;0.782562;0.8691684;0.7963233;1.2159576;1.096631;1.0795289;0.96590376;1.0211905;0.7239616;0.674258
spo-_mid;1.1440587;0.9930533;0.9605429;0.943412;1.0220976;0.97351396;1.0882236;1.0182868;1.1442066;1.0844953;1.140592;0.9676907;1.140481;1.101375;1.2400255;1.078249;1.1795502;1.041724;0.88507915;1.074141;1.1754984;1.2925906;1.3050597;1.2369506;1.1872152;1.1925355;1.1698691;1.2240856;1.0867672;1.1396989;1.1341648;1.105056;1.0551908;1.0067252;1.0095499;1.1367252;1.2336364;1.2454662;1.232465;1.1308678;1.0942928;1.11941;1.2176124;1.040707;1.0519892;1.0577046;1.0613587;1.1066686;0.36539584;0.21453786;0.28840458;0.42294884;0.53956294;1.3622872;0.804447;1.3531345;0.15173995;0.0;0.9888385;0.81761545;0.6505652;0.7047677;0.8033212;0.7676242;1.1153522;0.864005;0.901151;0.8127598;1.0889314;0.802282;0.89102614;0.7727182;1.2406611;1.1409339;1.1274077;1.0232958;1.0821581;0.7390044;0.7364613
